"","V5","V6","V7","Num"
"",-42.8524, 91.8126, -57.501, 44
"",83.8427, -79.2411, -16.2328, 44
"",99.2577, 50.1281, 34.7467, 44
"",5.2609, -97.2622, -63.9111, 44
"",70.1847, -87.6404, -31.0727, 44
"",-22.5165, -13.515, -113.502, 44
"",-112.114, -19.7563, -24.7466, 44
"",-10.516, 6.53084, -115.84, 44
"",-95.1776, -65.9319, 12.9023, 44
"",4.52421, -8.33659, -116.113, 44
"",-42.9663, -43.6781, -99.0877, 44
"",-76.6364, -5.54478, -87.5693, 44
"",-64.6405, 45.5439, -85.5547, 44
"",-72.5524, 88.4847, -21.883, 44
"",87.8725, 76.3787, 4.11869, 44
"",25.2415, 45.2316, -104.351, 44
"",-18.9663, 49.9493, -103.526, 44
"",-9.34823, 93.3142, -69.1181, 44
"",-26.7675, -33.5697, -108.3, 44
"",-84.3976, -74.6669, -29.5661, 44
"",-40.6285, -106.361, -24.6783, 44
"",-2.83856, -85.267, -79.333, 44
"",-52.8935, 4.78131, -103.69, 44
"",-60.8594, 99.246, -4.31541, 44
"",96.5717, 8.55753, -64.5982, 44
"",-61.7249, -89.0951, 42.7123, 44
"",-62.6256, -95.4303, -23.3099, 44
"",-32.2917, 111.366, -11.278, 44
"",-55.7975, 74.6108, -69.9437, 44
"",-47.0812, 25.1166, -103.56, 44
"",61.4648, -18.5944, -97.2038, 44
"",108.472, -33.4834, 26.1727, 44
"",-86.2793, -60.4472, 49.742, 44
"",-74.9414, -39.5386, -79.9546, 44
"",111.516, -2.76099, -33.5964, 44
"",-116.438, 2.63318, 2.75343, 44
"",-5.7345, -36.4863, -110.49, 44
"",-37.6471, -81.8584, -73.8523, 44
"",116.484, 1.77494, -0.689603, 44
"",39.3692, -15.2831, -108.576, 44
"",77.8759, 67.2588, 54.6246, 44
"",-21.0373, -114.45, -5.55001, 44
"",-95.7267, -35.9388, 55.8305, 44
"",57.3137, -84.9728, 55.3806, 44
