"","V5","V6","V7","Num"
"",-43.9366, -89.6352, -60.0613, 29
"",-52.3731, -9.30469, -103.647, 29
"",71.2718, 60.2809, -69.7051, 29
"",111.704, 27.2642, -18.7359, 29
"",15.7395, -115.176, 7.68632, 29
"",-0.712368, -12.7072, -115.803, 29
"",-25.9147, 76.1727, -84.252, 29
"",-39.7523, 32.9469, -104.434, 29
"",-103.457, -48.9499, 21.7431, 29
"",1.7845, 47.8812, -106.191, 29
"",-94.9491, 27.1317, -61.8126, 29
"",0.191853, -115.431, -15.7473, 29
"",55.1348, 89.2325, -50.6949, 29
"",26.0299, -110.514, -26.1011, 29
"",-6.08714, -113.172, 26.9663, 29
"",100.228, -54.3071, 24.0276, 29
"",-114.681, -11.3928, 17.0522, 29
"",-95.7183, 54.9942, 37.2277, 29
"",-17.4302, -47.3204, -105.02, 29
"",-30.3415, 90.6066, -66.649, 29
"",-75.5537, 83.7439, 29.1692, 29
"",-57.3836, -51.6639, -87.2366, 29
"",-15.1136, 9.49757, -115.124, 29
"",91.6364, 70.297, 15.2759, 29
"",-15.4673, 108.088, -40.6197, 29
"",49.8586, 105.241, 3.25986, 29
"",-46.8971, 68.5121, -81.7252, 29
"",0.580999, -105.135, 50.1855, 29
"",-49.3693, 88.4444, -57.5544, 29
