"","V5","V6","V7","Num"
"",10.662, 23.6163, -113.582, 40
"",-21.3476, 114.409, 5.2034, 40
"",-114.952, -17.2481, 7.79314, 40
"",-19.4261, 9.10043, -114.508, 40
"",-0.185046, 0.425278, -116.499, 40
"",0.834642, -32.2632, -111.94, 40
"",22.403, -24.8813, -111.585, 40
"",8.48613, -94.4139, -67.7219, 40
"",47.2452, 78.3002, -72.175, 40
"",20.8253, 0.505832, -114.622, 40
"",49.8679, -59.1112, -87.1281, 40
"",-86.0148, -74.7881, -24.0924, 40
"",113.999, 11.409, 21.1255, 40
"",-49.9827, 103.088, -21.1385, 40
"",61.6976, -98.5736, -6.99289, 40
"",70.1883, -38.7876, -84.5066, 40
"",-111.169, 18.1481, 29.7382, 40
"",102.905, 41.6434, 35.3349, 40
"",63.5172, 88.5611, -41.1673, 40
"",-56.474, -14.721, -100.828, 40
"",31.0281, 18.6766, -110.728, 40
"",34.7098, -110.56, -11.9956, 40
"",65.6014, 96.2728, 0.497161, 40
"",89.3953, -33.9755, -66.5312, 40
"",-76.6917, 84.7126, 22.6809, 40
"",91.9923, 22.762, -67.7611, 40
"",-97.2409, 58.8864, 25.4723, 40
"",-79.2539, -54.3294, -65.8741, 40
"",81.6234, -82.6286, -9.0768, 40
"",-0.307193, -106.96, -46.1701, 40
"",-41.0633, -108.248, -12.9777, 40
"",46.8119, 44.9384, -96.7545, 40
"",-61.317, 83.3719, 53.494, 40
"",107.937, 7.36463, -43.2147, 40
"",-108.416, -42.1396, -6.51428, 40
"",14.742, 108.832, 38.8666, 40
"",-93.5902, -43.6994, 53.884, 40
"",-77.4457, -65.7163, 57.0595, 40
"",-91.5279, -57.3668, -43.6341, 40
"",67.0222, -82.3135, -48.0079, 40
