"","V5","V6","V7","Num"
"",-3.44087, -10.4028, -115.984, 28
"",-7.88091, 86.4775, -77.6645, 28
"",-86.9616, 10.1804, -76.8524, 28
"",116.327, -6.33508, 0.197302, 28
"",17.8014, 14.6985, -114.19, 28
"",-12.7371, -87.0544, -76.3646, 28
"",80.6065, 83.6151, 9.13003, 28
"",-67.2548, 83.3622, -45.8234, 28
"",57.7669, 85.3225, 54.3627, 28
"",101.234, -7.66541, -57.1421, 28
"",-36.4088, -59.0963, -93.5643, 28
"",75.7353, 44.9243, -76.2772, 28
"",109.576, 32.5269, 22.5236, 28
"",-72.284, 90.6933, 11.0453, 28
"",-54.9, -102.233, 10.3309, 28
"",65.2011, 92.1954, 28.6543, 28
"",38.8993, -74.2363, -80.9201, 28
"",-67.7227, -82.4308, 46.8087, 28
"",-29.5184, 66.5822, -90.927, 28
"",-32.5144, 107.781, -29.9715, 28
"",-103.917, -17.3588, -49.7214, 28
"",-83.7231, -80.9237, -3.74829, 28
"",-3.91334, 70.2747, -92.8353, 28
"",-80.9279, 70.0111, 46.0583, 28
"",9.32089, 108.225, -42.1039, 28
"",65.8144, 78.9065, -54.9043, 28
"",-73.9937, -0.251929, -89.984, 28
"",-3.21169, 113.898, -24.2733, 28
