"","V5","V6","V7","Num"
"",-12.7527, 40.1014, -108.635, 21
"",44.4616, 103.345, 30.2542, 21
"",-104.174, 15.5249, -49.7904, 21
"",25.7246, 35.0847, -108.072, 21
"",45.6605, 82.1866, -68.7949, 21
"",-13.2924, -65.7879, -95.2235, 21
"",-0.51575, -10.5449, -116.021, 21
"",59.5516, -100.012, -4.8513, 21
"",98.1654, 56.6274, 27.0026, 21
"",-18.1086, 108.358, -38.766, 21
"",-63.441, 47.4877, -85.3956, 21
"",-38.3193, 109.614, -9.41146, 21
"",116.1, -1.27494, -9.55511, 21
"",-42.6288, 38.1069, -101.503, 21
"",61.9413, -89.1826, 42.2137, 21
"",111.611, 3.79593, 33.1787, 21
"",-48.2699, -99.9697, 35.3316, 21
"",-26.149, -108.916, 32.0288, 21
"",15.1201, 106.861, -43.8681, 21
"",-22.6028, -100.955, 53.5668, 21
"",111.719, -32.9097, 2.82109, 21
