"","V5","V6","V7","Num"
"",-115.268, -16.4259, -3.97573, 52
"",-53.9635, -49.7333, -90.4809, 52
"",31.2509, -12.1065, -111.575, 52
"",-6.05719, 116.235, -5.00246, 52
"",61.4127, -96.3016, -22.9507, 52
"",72.1831, 19.4693, -89.3465, 52
"",80.0359, -28.4709, -79.724, 52
"",85.9033, -43.4064, -65.6411, 52
"",-14.4305, 71.0691, -91.1767, 52
"",29.7912, -81.1463, -78.1026, 52
"",-5.21748, 13.495, -115.598, 52
"",-49.0568, -76.6809, -72.7029, 52
"",-43.1519, 24.4854, -105.407, 52
"",-9.31709, 42.2515, -108.168, 52
"",-111.215, -0.629389, -34.6862, 52
"",-115.563, -4.99693, 13.8773, 52
"",38.8864, 107.015, 24.6548, 52
"",-83.019, -81.5872, -4.86065, 52
"",82.4256, 34.4381, -74.7815, 52
"",24.0512, -31.9304, -109.427, 52
"",74.1641, 82.7693, 34.9454, 52
"",79.014, -83.6773, -18.0874, 52
"",-20.8068, -77.7318, -84.2442, 52
"",-71.959, -90.8836, 11.5903, 52
"",-91.4598, -24.5603, -67.8539, 52
"",-10.4386, -115.699, 8.77754, 52
"",-32.4709, 55.2024, -97.3169, 52
"",-63.4089, 95.3321, -21.5255, 52
"",-97.2631, 63.7492, 6.94074, 52
"",-51.3765, -102.021, -22.8997, 52
"",48.0033, -102.694, 26.869, 52
"",-96.1262, -3.96011, -65.6987, 52
"",-13.022, -22.2793, -113.606, 52
"",100.443, -18.0022, -56.2085, 52
"",-1.59282, 107.121, -45.7695, 52
"",-74.393, 82.7054, -34.6085, 52
"",-93.2241, -69.2516, 9.2587, 52
"",49.8017, -105.239, -4.08966, 52
"",-39.1801, 109.714, 0.0209948, 52
"",-17.7728, -99.8997, -57.2401, 52
"",-110.216, 33.3843, -17.6124, 52
"",25.4453, 112.915, -13.2255, 52
"",0.438696, -106.221, 47.8446, 52
"",-108.622, -34.172, 24.6149, 52
"",-110.01, -35.5817, -14.2825, 52
"",-91.2731, 38.652, -61.2168, 52
"",44.001, -42.7655, -99.0316, 52
"",-77.1327, 63.8775, -59.5186, 52
"",-37.239, -99.1072, -48.6135, 52
"",27.1105, 99.8922, 53.4679, 52
"",-4.63972, 86.6802, -77.6999, 52
"",-81.6241, 59.8033, 57.735, 52
