"","V5","V6","V7","Num"
"",20.8918, 98.4751, -58.6382, 39
"",-6.07358, -41.9968, -108.497, 39
"",-62.5264, -97.0214, -15.7968, 39
"",62.318, 12.4351, -97.6426, 39
"",113.949, -20.0025, 13.7008, 39
"",-71.6158, 78.6936, -47.442, 39
"",77.0327, 85.6598, -17.3383, 39
"",80.7287, -68.2709, -48.9308, 39
"",-26.4146, 39.8831, -106.225, 39
"",25.7567, 19.8339, -111.873, 39
"",-44.6853, 105.351, -21.8303, 39
"",44.5708, -56.1689, -91.8191, 39
"",66.2783, -32.4982, -90.1294, 39
"",-75.5834, 22.8739, -85.6515, 39
"",61.8946, 97.1234, 17.5602, 39
"",105.822, 48.0987, -7.77963, 39
"",-36.8623, 106.735, 28.6527, 39
"",-9.23799, -74.0708, -89.4451, 39
"",6.53563, 78.5236, -85.8113, 39
"",-16.6413, 112.342, -25.9728, 39
"",-76.7628, -11.4352, -86.8848, 39
"",96.6998, -63.9197, -11.6478, 39
"",44.4767, 107.292, 9.08062, 39
"",40.3643, 83.7737, -70.1779, 39
"",-116.105, -1.77695, -9.42056, 39
"",-52.9301, 38.9951, -96.1771, 39
"",-56.9321, -30.3941, -96.9906, 39
"",54.5291, -101.875, 14.843, 39
"",83.4173, -30.0356, -75.5756, 39
"",-107.995, 23.0238, -37.1379, 39
"",94.7419, -14.8648, -66.1457, 39
"",-40.0535, -82.9507, -71.3242, 39
"",102.381, 37.7535, 40.8048, 39
"",23.9062, -103.698, 47.4082, 39
"",-105.99, -18.898, -44.5121, 39
"",90.6449, 60.6926, 40.892, 39
"",44.6356, -107.241, -8.90675, 39
"",-114.042, -22.0671, 8.92978, 39
"",-102.491, 49.6647, -24.5206, 39
