"","V5","V6","V7","Num"
"",-64.2334, 80.2263, -54.864, 41
"",-58.7508, 36.4062, -93.7827, 41
"",30.9424, -57.352, -96.5689, 41
"",-78.3264, 1.76217, -86.2214, 41
"",63.9637, 97.3685, -0.518074, 41
"",-84.9129, 30.7052, -73.6156, 41
"",-3.37577, 110.735, -36.0357, 41
"",-46.012, 53.7072, -92.578, 41
"",48.8407, 17.4145, -104.324, 41
"",15.7373, -1.61653, -115.421, 41
"",3.1142, 15.6941, -115.396, 41
"",3.90013, -19.8571, -114.729, 41
"",5.01442, 36.3067, -110.584, 41
"",-28.2979, -51.5933, -100.547, 41
"",-82.9414, 77.1051, 27.3455, 41
"",-42.2534, -107.992, -11.1678, 41
"",52.9336, -29.669, -99.4486, 41
"",-84.1301, -73.9523, -32.0224, 41
"",4.42892, 82.0672, -82.5688, 41
"",111.898, 9.40745, 31.0247, 41
"",63.9777, -72.072, -65.4579, 41
"",14.1341, 115.633, 1.20309, 41
"",94.5526, -36.5343, -57.4221, 41
"",-44.4681, 92.9519, -54.3579, 41
"",15.246, -104.239, -49.7404, 41
"",-57.7507, -88.8009, -48.4923, 41
"",64.0851, 85.8233, -45.8227, 41
"",109.511, -26.5072, -29.6118, 41
"",71.1718, 53.4816, -75.1435, 41
"",104.468, -17.8368, -48.3801, 41
"",-93.2616, -67.4715, 17.9479, 41
"",-105.944, 48.2315, -4.66663, 41
"",38.263, -107.91, -21.5321, 41
"",93.3784, -43.5312, 54.3853, 41
"",-102.007, -39.9451, 39.6383, 41
"",89.2104, 3.10138, -74.8607, 41
"",-71.7662, -82.9783, 39.1978, 41
"",-104.847, 37.5061, 34.2455, 41
"",87.1334, -76.5975, 10.6226, 41
"",83.3072, -67.9422, 44.9, 41
"",9.48667, 101.507, 56.3783, 41
