"","V5","V6","V7","Num"
"",1.04691, 70.5521, -92.7015, 45
"",-112.633, 14.708, -25.88, 45
"",-47.7996, 13.6762, -105.358, 45
"",-112.436, 27.9993, 12.1053, 45
"",73.7572, 48.0532, -76.3087, 45
"",115.748, -9.0687, -9.61575, 45
"",64.4969, -59.581, -76.5669, 45
"",-3.96033, -29.283, -112.69, 45
"",69.041, 81.4505, -46.5984, 45
"",-106.636, 46.7773, -3.59385, 45
"",37.9349, 109.553, -11.4565, 45
"",115.945, 6.54913, 9.2753, 45
"",-104.826, -25.0736, 44.2172, 45
"",-86.9631, 1.17688, -77.5131, 45
"",-3.88935, -4.84503, -116.334, 45
"",6.82378, 89.3576, -74.4372, 45
"",-18.6994, 98.0137, -60.1323, 45
"",-0.944396, -114.37, -22.1549, 45
"",-15.2902, 18.7759, -113.956, 45
"",13.7563, 115.685, 0.326263, 45
"",115.123, 14.1161, -10.9385, 45
"",-100.179, -9.70171, -58.671, 45
"",-100.08, 54.2979, 24.6555, 45
"",21.2426, 111.523, 26.1483, 45
"",111.995, 21.6581, 23.6693, 45
"",-104.765, 25.0741, -44.3595, 45
"",25.3213, -81.3945, -79.4104, 45
"",-51.1871, -31.7984, -99.7046, 45
"",-92.5733, -70.624, -3.83073, 45
"",96.3179, -60.2814, 25.7152, 45
"",14.2613, -115.381, -7.48908, 45
"",102.124, 35.5641, -43.3385, 45
"",-103.806, -49.1865, 19.4255, 45
"",-89.1163, 44.521, -60.4021, 45
"",-40.2142, 64.3098, -88.4269, 45
"",48.0097, 94.8313, 47.69, 45
"",-110.131, -37.3924, -6.71761, 45
"",56.3522, -7.37902, -101.697, 45
"",-19.2611, 48.8351, -104.002, 45
"",8.80154, -53.487, -103.121, 45
"",-116.421, -3.85717, 1.8521, 45
"",57.7077, -89.0711, 48.046, 45
"",66.6955, 82.3252, 48.4409, 45
"",102.234, 48.956, -26.9043, 45
"",11.9776, -102.593, -53.8835, 45
