"","V5","V6","V7","Num"
"",83.8245, -70.5819, -39.5462, 50
"",50.3941, 7.92809, -104.737, 50
"",109.971, 36.524, -12.0293, 50
"",-19.1927, 102.585, -51.7715, 50
"",-25.0833, -73.0672, -87.2025, 50
"",83.8362, -72.3815, 36.12, 50
"",10.7744, -112.31, -29.0264, 50
"",-95.2023, -61.4938, 26.9683, 50
"",-42.7805, 96.1415, -49.989, 50
"",99.6617, -59.3706, -10.7202, 50
"",53.8079, -70.5118, -75.5318, 50
"",87.5169, 59.7257, -48.4343, 50
"",-22.2128, 11.8688, -113.745, 50
"",-50.1226, -102.455, -23.7264, 50
"",38.4461, -46.1845, -99.8055, 50
"",-111.204, -21.5955, 27.1942, 50
"",74.0215, 88.6921, -15.0592, 50
"",17.7072, 88.8979, -73.1838, 50
"",-35.7469, 110.714, -6.06622, 50
"",-28.3577, 59.0468, -96.3409, 50
"",-12.3446, -115.678, -6.19631, 50
"",30.2655, -3.09928, -112.457, 50
"",-95.3527, -57.3639, -34.489, 50
"",13.6104, -104.847, -48.9301, 50
"",99.2865, 33.2902, -51.051, 50
"",-53.3519, -32.3682, -98.3775, 50
"",8.08572, 105.012, 49.7922, 50
"",-79.0101, 77.1768, 37.0593, 50
"",-3.69568, 115.084, 17.7273, 50
"",75.0184, -87.3292, 17.8351, 50
"",76.0381, -87.7331, -9.66248, 50
"",56.733, 40.7486, -93.2372, 50
"",80.3251, 76.575, -35.4456, 50
"",72.8067, 45.357, -78.8301, 50
"",50.3943, -94.7982, 45.2324, 50
"",-109.553, -7.58532, -38.894, 50
"",82.8255, 25.4118, -77.8873, 50
"",53.8873, 92.2013, 46.5546, 50
"",-26.3461, 106.891, 38.1106, 50
"",-6.53199, -104.094, 51.9046, 50
"",-1.10582, 83.1558, -81.5852, 50
"",111.779, -7.77795, -31.8924, 50
"",102.986, -52.4835, 14.5446, 50
"",-89.8093, 73.6876, -8.75679, 50
"",86.0396, 77.3708, 13.5349, 50
"",-59.5427, 96.1241, -28.0546, 50
"",-107.137, 34.8158, -29.6954, 50
"",-72.6435, -73.4742, 53.8212, 50
"",-100.889, -29.3807, 50.3032, 50
"",-51.3472, -87.5487, 57.1921, 50
