"","V5","V6","V7","Num"
"",47.5025, 64.4778, -84.6072, 56
"",-16.9863, -112.354, 25.6966, 56
"",74.6258, 58.4072, -67.7632, 56
"",-38.601, -104.995, 32.531, 56
"",54.5976, 102.248, -11.6907, 56
"",69.8079, -7.59393, -92.9593, 56
"",13.5206, 11.759, -115.114, 56
"",-9.65485, 8.58861, -115.781, 56
"",22.5365, -7.54039, -114.05, 56
"",-10.925, -38.2553, -109.496, 56
"",13.3098, -115.287, -10.1995, 56
"",-59.1276, -95.317, 31.4777, 56
"",-0.202835, 116.461, 3.0137, 56
"",-77.5822, -84.179, -21.6138, 56
"",-67.3289, 36.2004, -87.9125, 56
"",-65.5416, 60.6715, -74.8032, 56
"",-38.0554, 106.037, 29.6679, 56
"",22.7493, 112.399, 20.523, 56
"",109.466, -35.7165, -17.7133, 56
"",35.4925, -55.4437, -96.1172, 56
"",49.078, 81.8785, -66.7795, 56
"",-34.9886, -4.1637, -111.044, 56
"",57.6014, -42.9405, -91.7084, 56
"",78.8552, -85.737, 1.80655, 56
"",96.6897, -61.0228, 22.3509, 56
"",27.6716, 64.8527, -92.7398, 56
"",-6.27394, -75.6129, -88.4058, 56
"",-8.97162, 108.341, -41.8811, 56
"",-74.2997, -88.5743, 14.3669, 56
"",-43.4082, 94.3016, -52.8696, 56
"",88.6667, 42.3039, -62.6166, 56
"",99.5141, 46.6389, -38.6524, 56
"",-103.036, 40.9053, 35.8125, 56
"",-89.5854, 74.4762, -0.0761653, 56
"",104.149, -12.192, 50.7597, 56
"",-54.0419, 88.5148, 53.074, 56
"",99.0659, -20.6141, -57.7344, 56
"",-106.271, -47.5512, -4.18601, 56
"",-96.7786, -39.2475, 51.6313, 56
"",-58.8002, -100.392, 6.02682, 56
"",-8.23983, 55.3168, -102.198, 56
"",21.2995, 93.0929, -66.7256, 56
"",-69.3271, 6.88294, -93.3736, 56
"",-108.94, 18.1713, -37.068, 56
"",72.2685, -82.7719, 38.7081, 56
"",48.6839, 96.2145, 44.101, 56
"",-112.172, 31.3599, -2.48646, 56
"",-67.6416, -41.2933, -85.3916, 56
"",54.4934, -96.828, 35.0294, 56
"",-37.12, 35.6493, -104.515, 56
"",28.8844, 103.788, 44.3389, 56
"",-115.343, -3.49255, -15.9986, 56
"",55.1744, -86.7991, 54.7171, 56
"",8.9984, 102.093, 55.3915, 56
"",-37.3308, 106.617, -28.4867, 56
"",94.0638, 37.5927, 57.5417, 56
