"","V5","V6","V7","Num"
"",-2.40711, 49.3595, -105.499, 55
"",36.3787, 54.5239, -96.3119, 55
"",2.80362, 90.9162, -72.7917, 55
"",-1.35734, 19.6469, -114.823, 55
"",-102.499, 55.3164, -2.509, 55
"",27.3448, 102.964, -47.1468, 55
"",-52.2828, 81.1658, -65.1986, 55
"",-2.27849, -116.341, -5.64143, 55
"",66.5877, -35.5336, -88.7451, 55
"",35.6914, 33.66, -105.666, 55
"",13.1695, 35.7342, -110.099, 55
"",-40.9416, 105.187, -28.8415, 55
"",-30.6167, -24.0009, -109.813, 55
"",-42.1466, -107.445, 15.8602, 55
"",104.742, -45.559, 22.9299, 55
"",-111.508, -16.7155, -29.3039, 55
"",110.276, 11.6891, 35.7057, 55
"",-68.2608, -68.5468, -64.9157, 55
"",-8.91966, 106.953, -45.3189, 55
"",51.1216, -17.6609, -103.184, 55
"",-62.9156, -23.5934, -95.1695, 55
"",102.24, -41.7843, -37.0574, 55
"",-68.9178, 28.242, -89.5822, 55
"",112.211, -30.884, 5.20289, 55
"",-43.7239, -3.4768, -107.928, 55
"",7.42999, -5.33762, -116.14, 55
"",-17.3304, 83.0446, -79.8467, 55
"",108.425, 36.2752, -22.3704, 55
"",-11.2282, -64.2097, -96.5572, 55
"",29.4745, -110.131, 23.9738, 55
"",-84.2389, -58.4891, -55.2728, 55
"",112.93, 28.4325, -3.25197, 55
"",-49.2965, 67.5146, -81.1412, 55
"",-110.248, -34.9155, -14.0928, 55
"",-84.9248, 78.4831, -14.1571, 55
"",71.8595, 35.2548, -84.6496, 55
"",-38.5085, 107.486, 23.1546, 55
"",76.2521, 71.7572, -51.0761, 55
"",-110.906, 4.51858, 35.3797, 55
"",57.0954, -100.342, -15.6123, 55
"",-88.7065, 50.3147, -56.3192, 55
"",-83.0469, -80.0493, -16.3574, 55
"",3.37446, -115.51, 14.7741, 55
"",-113.616, -25.2389, 5.15657, 55
"",-95.6692, 22.9749, -62.3844, 55
"",106.904, -43.2882, -16.4315, 55
"",9.78432, -87.1227, -76.7213, 55
"",105.792, -17.3238, 45.6089, 55
"",-80.6732, 82.6411, 15.3145, 55
"",-38.0435, -102.346, -40.6239, 55
"",82.9739, 0.784251, -81.7739, 55
"",-27.7404, -110.641, -23.6922, 55
"",72.008, 91.5745, 1.09925, 55
"",-85.9699, -57.2175, 53.922, 55
"",46.9392, 90.8088, 55.8813, 55
