"","V5","V6","V7","Num"
"",-108.746, -40.2177, 11.3612, 58
"",-15.0992, -18.1802, -114.078, 58
"",-97.3746, -43.134, -47.2217, 58
"",-67.0054, -38.5953, -87.1374, 58
"",98.7719, 27.6162, -55.2604, 58
"",-9.91857, 21.7514, -114.021, 58
"",63.0507, 7.02234, -97.7115, 58
"",16.9361, 13.7736, -114.436, 58
"",-3.71494, -43.9798, -107.816, 58
"",104.958, -50.5232, -1.84392, 58
"",-74.5862, -83.6009, 31.938, 58
"",-103.241, -53.1802, -9.24071, 58
"",-64.1185, 35.1842, -90.6816, 58
"",115.44, -2.48103, -15.4815, 58
"",113.187, -24.2228, -13.1985, 58
"",-68.7498, 65.5713, -67.4249, 58
"",-45.5646, 35.59, -101.141, 58
"",38.5203, -28.944, -106.069, 58
"",26.4255, -67.6406, -91.0972, 58
"",-0.0661811, -0.254678, -116.5, 58
"",47.0275, -102.896, -27.8026, 58
"",76.4133, 87.7997, 4.94582, 58
"",55.3534, -96.3253, 35.0668, 58
"",-92.6148, 41.9494, 56.8771, 58
"",-53.3879, 95.3112, -40.4693, 58
"",59.0818, 74.8474, -66.9287, 58
"",64.2157, 92.5585, -29.6904, 58
"",75.8228, -80.6769, -36.2545, 58
"",-58.5372, 88.7854, 47.5689, 58
"",-94.1347, 21.0145, -65.3399, 58
"",2.8963, 65.3504, -96.4012, 58
"",104.033, 29.466, 43.3731, 58
"",31.9039, 49.2254, -100.654, 58
"",-111.073, 4.73951, -34.8233, 58
"",-1.96634, -110.284, 37.4931, 58
"",86.2352, -77.2796, 12.7911, 58
"",22.2295, -42.5102, -106.165, 58
"",-111.506, 30.7972, 13.7878, 58
"",109.277, 4.74035, 40.1028, 58
"",109.279, 37.9111, 13.8934, 58
"",-109.777, -26.6179, 28.51, 58
"",-9.83132, 115.447, 12.1528, 58
"",-104.828, 33.2708, -38.4227, 58
"",1.10145, -113.68, -25.4554, 58
"",75.5607, -73.0159, 50.3141, 58
"",50.4222, -59.8504, -86.3005, 58
"",78.4172, 78.2959, 35.9548, 58
"",-110.658, 11.3059, 34.6309, 58
"",-0.0636772, -79.5104, -85.149, 58
"",-99.3519, 57.3931, -20.1862, 58
"",-92.4918, 67.9741, 19.9258, 58
"",10.167, 107.419, 43.933, 58
"",-7.42714, -98.7691, -61.3331, 58
"",-22.3517, 113.744, -11.6217, 58
"",36.9155, -95.7509, 55.1476, 58
"",-73.8915, 89.9722, 4.15989, 58
"",-58.1616, -83.9679, 56.0256, 58
"",-34.703, -108.478, -24.5057, 58
