"","V5","V6","V7","Num"
"8262",-80.5225,-84.1656,-2.12733,8
"8263",-67.8789,85.0227,-41.6635,8
"8264",3.42516,-74.0884,-89.8411,8
"8265",114.894,-17.3429,-8.42342,8
"8266",-17.8355,-115.124,0.743028,8
"8267",49.9784,29.087,-101.135,8
"8268",73.8599,-20.5876,-87.7104,8
"8269",-29.949,-102.7,-46.1307,8
