"","V5","V6","V7","Num"
"399394",42.7622,-103.968,-30.5677,5
"399395",-80.9229,76.915,-33.2839,5
"399396",16.8883,108.269,39.5591,5
"399397",106.855,44.3095,13.8163,5
"399398",100.768,-7.70525,57.9548,5
