"","V5","V6","V7","Num"
"2923853",-63.2183,-4.30232,-97.7609,6
"2923854",116.107,-3.98017,-8.69416,6
"2923855",67.8633,-93.6862,-13.7734,6
"2923856",-85.1099,-56.75,55.7493,6
"2923857",-103.602,23.8967,47.6221,6
"2923858",89.5097,47.775,57.2522,6
