"","V5","V6","V7","Num"
"1346263",-46.3785,103.588,26.2819,5
"1346264",11.1695,112.992,-26.0806,5
"1346265",74.4546,-79.9422,40.4723,5
"1346266",101.837,-56.5748,0.879951,5
"1346267",41.9702,-97.9217,47.139,5
