"","V5","V6","V7","Num"
"2258",3.1553,-115.091,-17.7879,5
"2259",-36.4869,-100.645,45.952,5
"2260",-68.6099,-89.9843,-27.7086,5
"2261",-38.6684,84.3864,-70.3985,5
"2262",-100.524,58.8405,-2.2293,5
