"","V5","V6","V7","Num"
"2807248",-101.475,-55.5463,-13.7732,5
"2807249",108.399,-2.00046,42.6358,5
"2807250",39.1481,-106.316,27.1399,5
"2807251",15.1335,-114.826,12.5805,5
"2807252",-64.704,-81.5752,52.2603,5
