"","V5","V6","V7","Num"
"",37.6943, 33.9343, -104.88, 28
"",-27.8914, 64.0725, -93.215, 28
"",93.2147, -27.0635, -64.427, 28
"",13.7906, -61.1434, -98.2016, 28
"",-59.2883, -89.3045, 45.6272, 28
"",-60.6075, -28.2771, -95.3907, 28
"",-93.8755, 61.449, -31.3634, 28
"",54.1532, 41.9865, -94.2169, 28
"",-76.6433, 77.8644, -40.4374, 28
"",-30.5132, 0.181841, -112.433, 28
"",2.79372, -116.027, 10.1057, 28
"",-111.957, 4.56003, 31.8935, 28
"",40.6951, 92.6387, -57.7427, 28
"",-14.7236, -108.74, -39.1291, 28
"",-10.3073, 39.8835, -108.974, 28
"",12.4129, -82.2626, -81.5539, 28
"",-98.3734, -37.2614, -50.0651, 28
"",-73.2201, 5.86871, -90.4247, 28
"",-113.877, 18.8684, 15.7587, 28
"",-33.7858, -97.3331, 54.3786, 28
"",-10.023, -115.344, -12.948, 28
"",-106.383, -46.7438, -8.36086, 28
"",31.7365, -24.5597, -109.37, 28
"",-56.0806, -2.91212, -102.072, 28
"",100.524, -58.6577, 5.14154, 28
"",-5.46805, 98.8359, -61.4315, 28
"",-109.339, -36.36, 17.1799, 28
"",16.3168, 105.81, -45.9379, 28
