"","V5","V6","V7","Num"
"",101.531, 28.1969, -49.6853, 25
"",5.42934, -66.0903, -95.7854, 25
"",68.543, -41.3798, -84.6275, 25
"",19.373, -3.64073, -114.82, 25
"",31.8242, -71.1536, -86.5831, 25
"",84.2058, -64.1387, -48.6607, 25
"",14.7085, 104.912, -48.4701, 25
"",20.0461, -24.8553, -112.038, 25
"",38.7288, 109.671, -6.67096, 25
"",-6.31215, -115.872, -10.302, 25
"",-110.687, -31.4554, 18.1967, 25
"",-100.051, 56.6367, 18.8221, 25
"",47.1345, -89.2377, -58.1999, 25
"",16.0069, 54.1632, -101.894, 25
"",35.0225, -108.315, -24.7707, 25
"",-34.0742, -80.9698, -76.5185, 25
"",39.3071, 98.8026, -47.5946, 25
"",9.41418, 110.739, 34.9364, 25
"",98.1116, -10.1804, -61.9898, 25
"",83.1762, -27.3389, -76.8541, 25
"",-36.3996, 107.705, 25.4347, 25
"",-50.958, 43.0825, -95.4957, 25
"",113.583, 17.4425, -19.1579, 25
"",102.503, -4.50058, 55.1832, 25
"",-4.84654, -102.619, 54.9368, 25
