"","V5","V6","V7","Num"
"",-97.1179, 54.1079, 34.8239, 15
"",62.3253, -70.1482, -69.0438, 15
"",-36.3923, -69.0755, -86.4663, 15
"",48.4736, 59.9362, -87.3511, 15
"",-34.0873, 110.988, -9.59142, 15
"",112.425, 30.0602, 5.4003, 15
"",59.9273, -86.3053, 50.3226, 15
"",62.1733, -92.6565, -33.4887, 15
"",-13.1927, 109.217, -38.3383, 15
"",111.726, 9.97395, -31.4662, 15
"",112.937, 14.5804, 24.5946, 15
"",-100.599, -53.9158, 23.3478, 15
"",3.13878, 114.845, 19.3109, 15
"",-74.195, 70.6061, 55.517, 15
"",-62.7244, 3.3191, -98.1167, 15
