"","V5","V6","V7","Num"
"",27.0894, 111.912, -17.7259, 23
"",15.687, -14.7671, -114.491, 23
"",27.0961, -78.5171, -81.6891, 23
"",6.29699, 93.6145, -69.0574, 23
"",-34.9635, -92.1158, -62.1649, 23
"",-1.88378, 0.94976, -116.481, 23
"",-24.8679, 53.514, -100.449, 23
"",-39.2043, -21.3557, -107.607, 23
"",-6.56829, 79.7012, -84.7161, 23
"",104.145, -29.4305, -43.127, 23
"",-49.4349, -91.1406, 53.121, 23
"",7.5108, -115.056, 16.6735, 23
"",-10.3437, -32.5729, -111.374, 23
"",-49.9814, -97.8461, -38.7331, 23
"",42.1807, -107.783, 13.2582, 23
"",-68.3742, -94.3248, 0.236593, 23
"",-103.778, -52.2216, -8.67344, 23
"",30.8299, -101.206, -48.7751, 23
"",-51.4224, 8.73365, -104.172, 23
"",102.954, -22.2852, 49.7599, 23
"",86.2824, 62.4307, -47.2229, 23
"",62.6563, -81.4667, 54.86, 23
"",-34.608, 98.184, 52.2919, 23
