"","V5","V6","V7","Num"
"",20.9176, -9.0727, -114.247, 27
"",34.8821, 39.5842, -103.868, 27
"",-109.069, -38.7873, 13.1053, 27
"",4.84506, 55.7655, -102.171, 27
"",45.3113, 100.738, -37.0266, 27
"",11.4612, -52.0808, -103.578, 27
"",59.4848, -97.6436, -22.3503, 27
"",81.2621, -41.9202, -72.1902, 27
"",-99.0197, 28.3395, -54.4446, 27
"",-93.2861, -64.2593, 27.2155, 27
"",-114.246, -15.7891, 16.457, 27
"",-34.6127, 28.0174, -107.653, 27
"",-103.58, 45.1637, 28.3497, 27
"",-55.0064, 16.4589, -101.369, 27
"",64.386, -24.6457, -93.911, 27
"",112.331, -30.7735, -2.65207, 27
"",99.8478, -47.0187, -37.3082, 27
"",-40.2202, -65.8377, -87.2925, 27
"",-41.1274, 49.8108, -96.9519, 27
"",104.289, 29.2523, -42.8993, 27
"",97.5627, 15.9234, -61.6459, 27
"",-94.5201, -50.608, 45.5746, 27
"",-91.7889, -45.257, -55.6673, 27
"",-101.333, 24.6294, 51.9353, 27
"",-25.8709, -110.703, -25.4523, 27
"",111.477, 10.9678, -32.0134, 27
"",36.2275, -94.3735, 57.9091, 27
