"","V5","V6","V7","Num"
"",3.58656, 1.93767, -116.429, 45
"",-16.0057, 108.762, 38.559, 45
"",70.6359, 89.7978, -22.7854, 45
"",-85.5249, 77.9003, 13.7582, 45
"",-101.504, 55.4241, 14.047, 45
"",13.0428, -59.2408, -99.4619, 45
"",-35.0454, -30.6354, -106.797, 45
"",-104.241, -52.0139, 0.810454, 45
"",68.1132, -59.8788, -73.1257, 45
"",3.71903, -116.199, -7.49936, 45
"",92.816, -68.3977, 16.7089, 45
"",94.6728, -67.524, -7.05838, 45
"",37.9989, -44.9357, -100.544, 45
"",-112.823, 27.3745, -9.68726, 45
"",-110.08, 4.49821, -37.874, 45
"",-88.2838, -75.4716, -9.06973, 45
"",42.2722, -23.751, -105.93, 45
"",99.1576, -52.3053, -31.6887, 45
"",4.68891, -106.89, -46.0961, 45
"",11.4353, 33.7371, -110.92, 45
"",-98.4095, 22.7571, -58.0511, 45
"",-6.80957, -66.8851, -95.1434, 45
"",64.881, -91.2328, -32.2377, 45
"",88.2304, -38.0636, -65.8696, 45
"",37.8816, 62.8839, -90.4591, 45
"",-95.4265, -7.5351, -66.4022, 45
"",90.8202, 58.4533, -43.671, 45
"",46.6107, 36.4589, -100.352, 45
"",87.9437, 18.0162, -74.2534, 45
"",-36.5792, -0.574935, -110.607, 45
"",-91.2731, -66.8107, 27.889, 45
"",46.4809, 96.0129, 46.8326, 45
"",-114.981, -14.9351, 11.338, 45
"",106.977, -38.5235, 25.3799, 45
"",-76.6282, -78.2913, 39.6339, 45
"",72.6468, 61.2578, -67.3956, 45
"",-19.3718, 106.431, -43.2361, 45
"",104.026, 3.43584, 52.3362, 45
"",-17.509, 113.793, 17.8014, 45
"",0.0783331, 114.05, -23.7655, 45
"",91.9439, 37.9543, -60.6468, 45
"",81.6128, -6.71841, -82.8641, 45
"",54.0005, -87.0703, 55.4524, 45
"",-3.02113, 103.011, 54.3319, 45
"",99.6226, 26.5812, 54.2313, 45
