"","V5","V6","V7","Num"
"",106.364, 46.554, -9.57651, 30
"",-72.9447, -46.5525, -78.0012, 30
"",107.528, -43.6128, 10.3853, 30
"",-6.95283, -77.7337, -86.495, 30
"",62.5605, 98.0003, -7.3733, 30
"",-39.7236, 24.7996, -106.674, 30
"",-19.2511, 14.0806, -114.032, 30
"",20.2778, 84.894, -77.1626, 30
"",82.7771, -47.9533, -66.4882, 30
"",93.6501, -67.2144, -16.8564, 30
"",58.0424, -80.736, -60.7044, 30
"",109.296, -36.3909, -17.3865, 30
"",2.93729, -114.253, -22.5808, 30
"",-23.356, -7.13903, -113.911, 30
"",71.7372, -91.7862, -1.15067, 30
"",71.8072, 77.7005, -48.7709, 30
"",-63.5504, -72.3539, -65.5631, 30
"",45.5926, 69.1436, -81.9312, 30
"",10.2415, 58.2563, -100.367, 30
"",85.4898, -77.4319, 16.3718, 30
"",37.9014, -83.8468, -71.4524, 30
"",-76.6241, 86.4193, -15.2543, 30
"",44.1251, -67.4605, -84.1089, 30
"",111.188, -1.00271, 34.7637, 30
"",13.9772, 4.36425, -115.576, 30
"",-34.7158, -111.18, -2.44166, 30
"",96.7121, -39.8991, 51.2551, 30
"",-15.7399, 113.82, -19.2237, 30
"",-98.035, 31.955, 54.2243, 30
"",-81.2801, -61.9177, 55.9642, 30
