"","V5","V6","V7","Num"
"",0.543606, -58.2997, -100.862, 30
"",39.7997, 96.2884, -52.1226, 30
"",42.3868, 33.2909, -103.283, 30
"",-6.5405, -21.5896, -114.295, 30
"",-38.3807, -68.4174, -86.1291, 30
"",-115.663, 4.68401, 13.1333, 30
"",36.5412, -91.4104, -62.2987, 30
"",-94.9398, 66.2452, 13.0485, 30
"",-101.794, -23.6977, 51.4656, 30
"",-38.6292, 43.3671, -100.992, 30
"",97.5887, -15.8289, -61.629, 30
"",93.3251, 67.9131, 15.8263, 30
"",-7.65842, 0.648155, -116.246, 30
"",1.2128, 103.421, -53.6187, 30
"",87.3048, -71.4977, -28.9517, 30
"",-114.767, 3.69071, -19.6752, 30
"",-76.7688, 56.346, -67.1113, 30
"",-37.5301, 101.88, -42.2392, 30
"",75.093, -5.58486, -88.8938, 30
"",-104.079, 7.94486, 51.7358, 30
"",113.377, -10.4604, 24.6662, 30
"",53.6245, 103.123, 7.89813, 30
"",-98.5021, -52.6193, 33.1784, 30
"",95.3362, 15.8612, -65.0513, 30
"",-29.705, -106.058, -37.9673, 30
"",-25.3356, -112.268, -18.0645, 30
"",113.28, 10.244, -25.1984, 30
"",-52.192, -31.8988, -99.1499, 30
"",-86.7358, -60.3941, 49.0071, 30
"",-79.5863, -84.8724, 5.91207, 30
