"","V5","V6","V7","Num"
"",-34.356, 110.817, -10.564, 35
"",75.2968, -15.765, -87.4878, 35
"",32.0652, -111.914, -4.39947, 35
"",110.33, 33.4155, -16.821, 35
"",-33.4986, 1.03272, -111.575, 35
"",-24.5883, 87.1204, -73.3329, 35
"",-10.0517, 17.7361, -114.702, 35
"",-97.3496, -63.5233, 7.75145, 35
"",103.249, 51.9046, 14.7596, 35
"",-9.2514, 110.794, 34.8036, 35
"",-27.535, -55.9975, -98.3786, 35
"",44.6205, 96.2302, -48.1769, 35
"",46.1228, 6.91981, -106.757, 35
"",-81.2959, -79.9563, -23.8791, 35
"",-91.5089, 66.0326, -28.9496, 35
"",-55.4889, -102.055, 8.82711, 35
"",86.991, 67.0461, -38.854, 35
"",-108.146, -22.0009, -37.3184, 35
"",-72.5949, -63.2348, -65.6018, 35
"",-105.236, -46.4294, -18.493, 35
"",24.4137, 102.414, -49.8759, 35
"",-55.4222, 93.1272, 42.7546, 35
"",23.3205, 113.035, 15.8584, 35
"",86.7294, 65.772, 41.5247, 35
"",84.8135, -78.8975, -12.414, 35
"",74.6626, -63.2052, -63.268, 35
"",19.0581, -40.683, -107.489, 35
"",72.4671, 83.3685, 37.0199, 35
"",-77.277, 73.3602, 47.1041, 35
"",-65.1432, -43.5923, -86.1878, 35
"",-49.5069, -32.9686, -100.172, 35
"",57.2706, -69.5082, -73.8982, 35
"",3.05801, 116.402, -3.66222, 35
"",-59.257, 100.299, 1.0233, 35
"",-74.4866, -86.846, 21.9493, 35
