"","V5","V6","V7","Num"
"",-109.438, 34.1545, 20.7135, 32
"",-27.3911, -40.1079, -105.893, 32
"",-76.1903, 70.9264, -52.3138, 32
"",94.9352, -62.3028, -26.0368, 32
"",14.699, -33.7227, -110.539, 32
"",3.08338, 114.125, 23.202, 32
"",109.888, 2.54227, -38.6057, 32
"",-39.8146, -86.2256, -67.4699, 32
"",46.2446, -20.6225, -104.921, 32
"",59.1463, -63.462, -77.7594, 32
"",95.0607, -46.9696, -48.2656, 32
"",73.4, -73.2648, -53.0752, 32
"",-83.083, -33.7961, -74.3458, 32
"",-115.237, 10.5003, 13.5093, 32
"",85.2369, 73.392, 30.3404, 32
"",65.4241, 82.1593, -50.4161, 32
"",17.4315, 98.152, -60.2874, 32
"",-64.7392, 96.6972, -5.54437, 32
"",106.876, 6.71678, 45.8761, 32
"",108.842, 39.4778, 12.9295, 32
"",-96.6208, -61.6202, 20.9672, 32
"",11.2253, -95.8074, -65.3237, 32
"",-66.3273, -95.68, 4.27534, 32
"",-81.5644, -79.3614, -24.9254, 32
"",-78.4925, 68.8348, 51.7005, 32
"",85.3852, 65.0448, -45.2857, 32
"",-27.4555, 3.09266, -113.176, 32
"",29.5545, -101.568, 48.8138, 32
"",-71.4773, -79.4403, 46.3948, 32
"",92.6987, 54.3048, 45.0576, 32
"",34.6672, 86.2155, -70.2661, 32
"",-43.2793, -106.911, -16.4083, 32
