"","V5","V6","V7","Num"
"",18.9438, 89.3729, -72.2901, 43
"",82.9532, 48.046, -66.2012, 43
"",74.4979, 89.1902, -8.21067, 43
"",76.7903, -85.7484, 17.964, 43
"",4.53254, 5.46532, -116.283, 43
"",70.8795, -86.9519, -31.4281, 43
"",-106.504, 36.6778, 29.7299, 43
"",82.9095, 78.1684, -24.2483, 43
"",58.9877, 22.6825, -97.8683, 43
"",59.2095, 44.3486, -89.9983, 43
"",-66.7457, 69.8762, -65.0736, 43
"",-46.5656, -86.0923, -63.1823, 43
"",-27.9877, -109.336, -28.8894, 43
"",61.1871, 96.4235, -23.0411, 43
"",-67.5848, 91.2492, -26.0409, 43
"",-8.70163, -79.0644, -85.1197, 43
"",0.818061, -115.802, 12.7102, 43
"",113.971, -24.1249, 0.936457, 43
"",-60.3091, -99.5756, -4.44696, 43
"",-81.3872, -78.6021, -27.7504, 43
"",68.0332, -86.3469, 38.5741, 43
"",-3.53002, 114.439, -21.5272, 43
"",-60.4914, -88.593, -45.4348, 43
"",-96.0814, -44.6073, -48.4851, 43
"",32.8691, 13.8432, -110.906, 43
"",41.6193, 89.1652, -62.3671, 43
"",-102.653, -53.0701, -14.7712, 43
"",112.966, 20.9063, 19.3351, 43
"",58.685, -39.9071, -92.3891, 43
"",101.418, -49.1822, -29.4584, 43
"",89.2955, -68.0309, 31.1507, 43
"",-113.17, 23.4883, 14.5995, 43
"",-13.7211, -110.158, 35.3431, 43
"",113.48, -3.80837, -26.0756, 43
"",-45.7613, 103.353, 28.2196, 43
"",-93.5099, -61.634, -32.0841, 43
"",37.4659, -65.1889, -88.9886, 43
"",84.7874, 57.098, 55.8852, 43
"",-34.5532, 0.88199, -111.254, 43
"",-47.9464, -58.5011, -88.6059, 43
"",29.5153, 98.4559, 54.841, 43
"",-55.1303, 87.3149, 53.9353, 43
"",38.4912, -109.36, 11.4445, 43
