"","V5","V6","V7","Num"
"",-29.9047, -87.9581, -70.2946, 17
"",13.9734, -60.893, -98.3312, 17
"",62.9418, -31.9655, -92.6757, 17
"",110.087, -35.2147, -14.5988, 17
"",19.9275, -98.2775, -59.3016, 17
"",-109, 2.59528, -41.0426, 17
"",66.704, -82.6767, -47.8267, 17
"",-111.796, 22.1037, -24.1915, 17
"",-109.72, -38.8852, -4.65259, 17
"",76.0368, -49.5767, -73.0261, 17
"",-88.436, -68.5551, 32.4271, 17
"",-41.5182, 108.56, -7.94723, 17
"",-88.5336, 75.5221, -5.51905, 17
"",7.40011, -115.708, 11.3661, 17
"",18.231, -37.8851, -108.649, 17
"",-39.7791, -108.827, 12.1106, 17
"",39.9986, 94.0796, 55.8694, 17
