"","V5","V6","V7","Num"
"",108.867, -29.9591, 28.6824, 25
"",86.9645, -76.9569, 9.33009, 25
"",-4.37928, -74.4768, -89.4778, 25
"",-99.3323, -8.36197, -60.2944, 25
"",53.4627, 103.508, 0.195402, 25
"",-109.586, 24.6126, 30.9406, 25
"",72.7562, 10.5871, -90.3698, 25
"",111.429, -29.7266, -16.4967, 25
"",-106.861, 45.5335, -8.92822, 25
"",63.2313, -91.7241, 34.0696, 25
"",-79.2926, -64.3019, -56.1266, 25
"",-36.9176, -110.496, -0.0513971, 25
"",43.189, -102.728, 33.9697, 25
"",-30.7148, 112.218, 5.99507, 25
"",36.905, -75.6347, -80.5585, 25
"",-98.607, 59.6272, 17.1324, 25
"",34.8765, 47.6095, -100.445, 25
"",-73.555, -36.0114, -82.8559, 25
"",65.3512, -91.0365, -31.8404, 25
"",-65.354, 49.3554, -82.8562, 25
"",-76.9347, 20.4593, -85.0571, 25
"",113.306, 4.44821, 26.7235, 25
"",-52.7856, -56.1728, -87.353, 25
"",-90.4966, 59.4146, 43.0409, 25
"",85.3802, -57.3841, 54.6767, 25
