"","V5","V6","V7","Num"
"",40.4506, -63.8716, -88.6365, 27
"",-96.4326, -55.7209, 34.1786, 27
"",-68.3391, -92.7929, 17.073, 27
"",24.2882, -43.8683, -105.157, 27
"",115.68, 9.61246, -9.9017, 27
"",58.3434, 39.7858, -92.6574, 27
"",-1.45362, -98.0223, -62.9426, 27
"",45.1327, 19.3492, -105.645, 27
"",-2.63133, -14.7829, -115.528, 27
"",-110.565, -29.2312, -22.207, 27
"",-35.2831, -108.01, 25.7156, 27
"",-58.2534, 100.885, 1.03475, 27
"",-91.6519, 21.6133, -68.5933, 27
"",-8.08674, -61.962, -98.3238, 27
"",29.609, 70.4569, -87.9283, 27
"",-107.855, -37.4344, 23.2004, 27
"",-22.587, -0.816347, -114.287, 27
"",-69.6161, 41.9378, -83.469, 27
"",-94.2802, 66.9352, 14.2536, 27
"",-49.128, -103.702, -20.1142, 27
"",-9.52038, -43.0662, -107.828, 27
"",102.437, 11.0716, -54.3726, 27
"",-93.2992, 47.3296, -51.2583, 27
"",86.2493, 45.7074, -63.5935, 27
"",-27.5247, 112.799, -9.54223, 27
"",-62.9362, -53.1554, -82.3759, 27
"",-47.9114, 94.6535, -48.1399, 27
