"","V5","V6","V7","Num"
"",-97.09, -57.2635, 29.4394, 18
"",-49.4307, -91.4565, 52.5792, 18
"",-31.981, -52.1173, -99.1628, 18
"",-23.7828, -91.6224, -67.9114, 18
"",28.0808, -72.2681, -86.9542, 18
"",76.6789, -78.9885, 38.1238, 18
"",-54.6959, -52.4169, -88.5047, 18
"",-76.5929, 54.9455, -68.4599, 18
"",84.0105, 31.1337, -74.466, 18
"",106.367, 33.1549, 34.0463, 18
"",44.4987, 95.6043, -49.5171, 18
"",-26.7878, -112.815, 11.292, 18
"",-22.9251, 45.2728, -104.867, 18
"",-74.7108, 88.1847, 14.6291, 18
"",-0.539818, 0.124694, -116.499, 18
"",1.91831, -106.28, 47.6771, 18
"",-22.1838, -105.131, 45.0284, 18
"",-40.4805, 92.871, 57.5201, 18
