"","V5","V6","V7","Num"
"",-87.4745, -2.02656, -76.9179, 19
"",108.624, 36.8017, 20.4622, 19
"",-109.215, -35.6424, -19.3363, 19
"",112.068, -4.41896, 31.5189, 19
"",22.1865, 26.9294, -111.152, 19
"",86.413, 71.5287, -31.4435, 19
"",37.7599, -0.916859, -110.207, 19
"",68.9648, 10.7258, -93.2795, 19
"",48.6272, 51.402, -92.5499, 19
"",112.563, -13.282, -26.9334, 19
"",70.5452, -82.2841, 42.7195, 19
"",107.375, -35.6284, -27.8124, 19
"",-94.7466, -67.7017, -3.43663, 19
"",-105.889, -43.8053, 20.9983, 19
"",1.49439, -58.2043, -100.907, 19
"",-76.5846, -44.2771, -75.8062, 19
"",94.9116, -6.13238, -67.2788, 19
"",-88.5482, 60.1446, -45.9793, 19
"",-101.285, 52.2772, -24.098, 19
