"","V5","V6","V7","Num"
"",-88.9004, 3.34756, -75.2181, 27
"",91.6673, 22.5797, -68.2607, 27
"",78.26, -82.9889, -23.6741, 27
"",79.3185, 64.5797, -55.77, 27
"",23.6622, 59.8251, -97.1252, 27
"",-74.0717, -0.0111037, -89.9202, 27
"",-2.27623, -116.242, 7.40917, 27
"",43.3327, 104.982, 25.9498, 27
"",110.926, 25.3194, 25.0315, 27
"",43.7974, 60.538, -89.3823, 27
"",114.199, -23.0384, -0.418941, 27
"",-22.8095, 93.8504, -65.1466, 27
"",98.7841, 61.3546, -7.04026, 27
"",-91.9981, -71.3935, -3.40095, 27
"",60.4564, 99.254, -8.11871, 27
"",84.9369, -58.3327, -54.3624, 27
"",-52.6973, -101.512, 22.1504, 27
"",-4.91061, 113.039, -27.7549, 27
"",-103.396, -53.5776, -3.31518, 27
"",-76.3311, 47.7253, -73.9467, 27
"",76.2582, 17.0493, -86.4075, 27
"",-85.0448, 72.2296, 33.504, 27
"",-76.6886, -76.4335, -43.0003, 27
"",34.6447, 2.28391, -111.206, 27
"",-106.654, 29.165, 36.6955, 27
"",-72.8452, -89.8235, -14.0554, 27
"",38.3224, -105.348, 31.708, 27
