"","V5","V6","V7","Num"
"",98.7683, -4.90696, -61.5872, 30
"",103.891, -45.9067, 25.9124, 30
"",95.9464, 20.9446, -62.6726, 30
"",82.4352, -79.4486, -21.555, 30
"",-11.0156, -21.3318, -113.999, 30
"",46.8376, -21.2788, -104.526, 30
"",-92.6026, 59.8043, 37.689, 30
"",92.6801, 69.5079, -12.3003, 30
"",77.8103, 35.4028, -79.1483, 30
"",116.216, 8.00891, -1.41969, 30
"",91.2654, 63.6621, -34.4965, 30
"",-22.5649, -111.104, -26.814, 30
"",-72.936, -80.133, -42.7936, 30
"",-115.978, 10.6539, -2.8013, 30
"",40.2642, 104.455, 32.2535, 30
"",-43.8785, -107.083, 13.4259, 30
"",-91.5223, 66.0371, -28.8965, 30
"",-25.82, 102.581, 48.8126, 30
"",22.6739, -113.42, -13.9331, 30
"",-20.5266, -79.9407, -82.2216, 30
"",-64.6326, -58.5834, -77.2195, 30
"",9.87892, 114.238, 20.6003, 30
"",-80.4066, -32.5363, -77.7716, 30
"",109.045, 33.8716, 23.1131, 30
"",-51.18, 100.562, 28.9851, 30
"",-72.9744, 90.5632, -6.72966, 30
"",84.3127, -68.2096, 42.5568, 30
"",104.505, -32.2225, -40.1588, 30
"",-57.1407, -88.8226, 49.1704, 30
"",-84.5309, -55.6226, 57.7314, 30
