"","V5","V6","V7","Num"
"",26.695, -79.8573, -80.5136, 26
"",-11.1716, 2.02741, -115.945, 26
"",5.56543, 95.1049, -67.0547, 26
"",-51.8862, -42.8903, -95.0815, 26
"",114.084, 19.8687, 12.7408, 26
"",27.9055, -49.5883, -101.659, 26
"",-15.4415, 24.108, -112.927, 26
"",-91.8582, 71.5991, 2.80845, 26
"",-44.2668, -8.11745, -107.456, 26
"",45.2213, -81.2428, -70.1918, 26
"",-97.6877, 24.1711, -58.6951, 26
"",61.0758, -98.872, -8.14437, 26
"",-115.561, 13.1508, -6.712, 26
"",15.4108, -115.439, 2.93817, 26
"",-110.893, -18.334, -30.6413, 26
"",-63.7718, 90.1672, 37.0848, 26
"",-22.225, 114.36, -0.259574, 26
"",20.4336, 105.854, 44.1542, 26
"",14.9607, -102.903, -52.5307, 26
"",-73.3398, -73.0398, 53.4669, 26
"",-106.503, 11.0853, 45.8964, 26
"",20.5763, 114.254, 9.74031, 26
"",-44.0331, -83.7801, -67.9281, 26
"",106.515, -24.1061, -40.5681, 26
"",-98.3622, 58.3758, -22.122, 26
"",56.4561, 54.5738, -86.062, 26
