"","V5","V6","V7","Num"
"",-85.1476, -21.9777, -76.4141, 24
"",0.946934, -110.921, -35.6074, 24
"",-92.8215, 25.8426, -65.4872, 24
"",53.8541, 25.2343, -100.176, 24
"",36.9967, -101.244, 44.1955, 24
"",-81.0843, -60.7294, -57.5286, 24
"",34.2278, 93.1521, -61.0195, 24
"",-9.82934, -115.954, -5.51147, 24
"",41.1069, 101.639, 39.3948, 24
"",-37.1657, -88.1726, -66.4572, 24
"",104.909, -11.2553, 49.3936, 24
"",-33.2001, -101.782, -45.9401, 24
"",-68.9054, 50.1735, -79.4161, 24
"",110.73, 34.1853, -11.9354, 24
"",90.7423, 4.51411, -72.9226, 24
"",-34.5127, -107.257, 29.6168, 24
"",18.699, 102.197, 52.7108, 24
"",99.8607, -58.9621, -11.116, 24
"",-43.1851, -38.1803, -101.24, 24
"",49.8067, -1.01988, -105.311, 24
"",79.7248, -84.8886, -3.1842, 24
"",97.7174, -42.3545, -47.2194, 24
"",116.177, -7.71893, -3.94515, 24
"",-57.5136, -6.6874, -101.093, 24
