"","V5","V6","V7","Num"
"",45.6761, -97.1626, 45.2257, 31
"",52.485, 98.9521, -32.0322, 31
"",8.8695, -33.0476, -111.362, 31
"",-40.1431, 21.7288, -107.185, 31
"",14.7587, 30.6828, -111.414, 31
"",104.505, 31.2309, -40.9338, 31
"",-49.453, 96.9339, 41.5989, 31
"",74.5411, 14.9149, -88.2803, 31
"",44.5637, -67.765, -83.6315, 31
"",3.29357, 4.16535, -116.379, 31
"",110.803, -35.945, -1.71462, 31
"",69.0641, 91.3961, -21.1932, 31
"",-59.6856, -54.1742, -84.1132, 31
"",-114.862, -0.266266, 19.4654, 31
"",108.377, -37.6268, 20.2714, 31
"",-91.7872, -68.2928, -21.9877, 31
"",20.6892, -49.2718, -103.52, 31
"",-107.821, 15.8095, -41.1947, 31
"",99.1343, 18.0582, -58.4682, 31
"",-103.586, -44.4628, -29.4156, 31
"",92.481, -20.4903, -67.8208, 31
"",12.544, -115.822, -0.26639, 31
"",-49.8446, 45.8539, -94.7902, 31
"",111.637, -0.0626576, -33.3093, 31
"",-17.6023, -96.3433, -63.0902, 31
"",53.6854, -100.247, -25.3114, 31
"",87.016, -68.3512, 36.4496, 31
"",110.494, -7.22009, 36.2113, 31
"",67.5694, 81.99, 47.794, 31
"",40.1588, 26.6035, -106.074, 31
"",33.7515, -110.897, 11.6136, 31
