"","V5","V6","V7","Num"
"",-76.7083, 46.0761, -74.5995, 22
"",102.987, 52.8631, 13.095, 22
"",103.79, 50.0087, -17.2918, 22
"",90.4925, 61.9199, -39.3609, 22
"",42.7161, -60.9688, -89.6124, 22
"",-50.0443, 101.821, -26.4632, 22
"",-113.916, -2.40103, 24.2801, 22
"",94.1841, -50.3815, 46.5115, 22
"",114.022, 18.8739, 14.664, 22
"",82.9871, 78.0381, -24.4018, 22
"",26.2252, -8.61116, -113.183, 22
"",-94.1073, -58.5722, -35.8522, 22
"",-57.5629, 46.8123, -89.8185, 22
"",-110.979, -28.1481, 21.5296, 22
"",18.6785, -114.693, 8.29754, 22
"",74.2399, 77.7493, 44.897, 22
"",39.1783, -98.8837, 47.5324, 22
"",60.1992, -80.3708, -59.0664, 22
"",89.7336, 61.5598, 41.5996, 22
"",105.047, 0.683761, -50.3676, 22
"",-39.3801, 95.8119, -53.3062, 22
"",-12.7517, -77.1818, -86.3285, 22
