"","V5","V6","V7","Num"
"",40.1799, -109.211, 5.54555, 30
"",-51.134, -62.7821, -83.7614, 30
"",95.1392, 53.5141, -40.7064, 30
"",28.82, 42.5081, -104.569, 30
"",89.3141, -42.8582, -61.306, 30
"",0.355049, 16.3517, -115.346, 30
"",-19.1959, 79.6022, -82.869, 30
"",-70.4408, -82.9031, -41.6823, 30
"",-54.7732, -76.974, -68.17, 30
"",69.5496, 34.7498, -86.7614, 30
"",110.095, -35.0669, -14.8885, 30
"",-112.779, -7.90339, 28.1181, 30
"",-61.7711, -18.5109, -97.0254, 30
"",-78.4043, 86.1266, -2.68914, 30
"",95.5601, 21.1926, -63.1774, 30
"",101.565, -19.2232, -53.7332, 30
"",101.256, -56.735, 10.0302, 30
"",-40.0461, -12.4414, -108.691, 30
"",24.525, 61.3922, -95.9259, 30
"",-87.7564, -62.5516, -44.2534, 30
"",-109.001, -41.1188, 0.479473, 30
"",11.0711, 111.851, 30.6425, 30
"",-114.649, -18.2612, 9.71542, 30
"",-29.281, 110.676, 21.5825, 30
"",-17.5899, -103.203, -51.108, 30
"",98.0495, -54.8078, 30.8975, 30
"",-93.2263, -44.0428, -54.2341, 30
"",-85.531, -78.9191, -5.33582, 30
"",36.8189, 97.1767, 52.6621, 30
"",53.1892, -33.8679, -97.9598, 30
