"","V5","V6","V7","Num"
"",-101.624, -18.4209, -53.9033, 34
"",-109.698, -25.4287, -29.8667, 34
"",89.3078, 74.6674, 4.5984, 34
"",-70.9358, -90.8675, 16.8366, 34
"",-12.4408, -26.8837, -112.671, 34
"",-71.8595, -8.41907, -91.3103, 34
"",18.113, -112.457, -24.4473, 34
"",58.0742, -35.5855, -94.5162, 34
"",-27.7792, -108.98, -30.3947, 34
"",6.64833, -100.545, -58.4708, 34
"",-9.15938, 114.201, 21.131, 34
"",0.907149, 89.3843, -74.7119, 34
"",-71.106, 45.711, -80.1666, 34
"",66.8887, -94.8462, 10.1161, 34
"",14.2755, 63.2762, -96.7708, 34
"",-83.4084, 72.6272, -36.6138, 34
"",94.4301, -42.2152, -53.6012, 34
"",51.2065, 104.606, 2.77805, 34
"",107.13, 30.9056, 33.7693, 34
"",-46.1286, -102.936, 29.1292, 34
"",-114.761, 2.63782, 19.8778, 34
"",-71.2741, -90.1569, -19.0786, 34
"",-51.6681, -104.327, -4.30468, 34
"",-80.5183, -66.7349, 51.3372, 34
"",112.248, -31.104, -2.2719, 34
"",116.318, 0.220742, 6.49997, 34
"",-40.0628, -18.3204, -107.85, 34
"",-48.6589, 104.026, -19.574, 34
"",52.3034, -12.8512, -103.303, 34
"",82.4396, -77.0176, -29.0561, 34
"",-59.133, 90.4558, -43.5119, 34
"",-57.9491, -62.5656, -79.3707, 34
"",-91.7517, -47.593, -53.7474, 34
"",51.2469, 102.583, -20.5627, 34
