"","V5","V6","V7","Num"
"",-91.516, 24.9014, -67.6535, 27
"",85.8707, 69.4887, -37.0107, 27
"",35.2434, -110.2, 13.6444, 27
"",104.213, -39.8259, 33.5535, 27
"",39.8969, -106.311, -26.049, 27
"",-24.7096, 50.4462, -102.063, 27
"",55.5576, 52.3299, -88.0181, 27
"",3.46579, 108.312, 42.7644, 27
"",-46.4382, -103.974, -24.5988, 27
"",-33.5514, -102.212, 44.7123, 27
"",-33.6648, -7.67181, -111.266, 27
"",82.9247, 81.4196, -8.1614, 27
"",38.9322, 36.1594, -103.678, 27
"",73.0718, 20.7649, -88.3266, 27
"",26.7893, 75.3922, -84.6793, 27
"",2.50076, -1.90511, -116.458, 27
"",72.3426, -79.1177, 45.5982, 27
"",22.8913, 3.23059, -114.183, 27
"",-22.9767, 112.31, 20.7557, 27
"",-92.7504, 70.2685, -5.65288, 27
"",-43.1104, -63.8186, -87.4125, 27
"",-27.7788, -112.179, -14.7106, 27
"",-65.1516, -68.7717, -67.8084, 27
"",-65.892, -85.8837, -43.0636, 27
"",-17.9528, 78.1421, -84.5207, 27
"",34.3192, -48.9243, -100.004, 27
"",49.7763, -81.7442, -66.4263, 27
