"","V5","V6","V7","Num"
"",-0.645947, -7.34395, -116.267, 28
"",-3.29936, 84.276, -80.3674, 28
"",55.7899, -27.724, -98.4435, 28
"",-96.1304, -45.9474, 47.1173, 28
"",86.1433, -15.4424, -76.8968, 28
"",-11.3808, -56.5861, -101.197, 28
"",74.5996, 63.0117, -63.5349, 28
"",10.1683, -28.0745, -112.609, 28
"",-53.3081, -67.9905, -78.1523, 28
"",-43.3842, -53.8548, -93.7535, 28
"",-108.596, 41.2173, -8.96557, 28
"",85.0138, 37.0305, -70.5241, 28
"",76.78, -84.9255, -21.5577, 28
"",-78.6425, -57.6338, -63.7648, 28
"",27.29, 99.7858, 53.5752, 28
"",112.799, 4.29466, 28.8134, 28
"",66.3427, 47.4763, -83.1679, 28
"",37.6873, -105.526, 31.8784, 28
"",-56.389, 101.934, 1.44005, 28
"",-99.8797, 18.0391, 57.1917, 28
"",-75.1586, -85.7352, 23.9354, 28
"",-21.6228, 61.6565, -96.453, 28
"",-65.7763, 7.21564, -95.8836, 28
"",-56.3109, 83.6513, -58.3421, 28
"",-96.9733, 43.5047, 47.7049, 28
"",49.697, -90.1619, 54.5279, 28
"",-86.6242, -34.457, -69.8657, 28
"",-26.2998, 99.4245, 54.7297, 28
