"","V5","V6","V7","Num"
"",-42.9574, 9.18906, -107.9, 31
"",43.5674, 77.5251, -75.2595, 31
"",24.7728, -26.1877, -110.782, 31
"",-34.8388, -110.16, 14.944, 31
"",18.9939, 16.7356, -113.716, 31
"",-1.93881, 86.5486, -77.9605, 31
"",7.6099, -14.2192, -115.378, 31
"",110.437, 7.3154, -36.3651, 31
"",18.2256, 38.7772, -108.335, 31
"",29.6706, -88.1366, -70.1701, 31
"",46.7381, -70.5054, -80.1049, 31
"",101.418, -40.6011, 40.4749, 31
"",-102.52, 52.0816, 18.6903, 31
"",-18.7625, -111.356, 28.6349, 31
"",-66.0441, 91.3728, -29.3503, 31
"",-111.601, -15.5418, 29.5945, 31
"",6.12186, -101.699, -56.498, 31
"",0.405434, 115.506, 15.1779, 31
"",32.2945, 103.702, 42.133, 31
"",20.6799, -102.337, 51.688, 31
"",-28.2744, 111.988, -15.2138, 31
"",7.23646, 104.857, -50.2484, 31
"",113.656, 22.0618, -12.9538, 31
"",-109.273, 3.87876, -40.2079, 31
"",-77.1159, -80.7515, -33.2353, 31
"",-80.5258, -79.1547, 28.6771, 31
"",-63.9801, 96.1271, 15.4396, 31
"",86.8555, -67.7375, 37.9473, 31
"",-108.299, 33.3804, -27.0059, 31
"",99.7776, 40.7628, -44.2163, 31
"",71.5535, 73.1816, 55.6489, 31
