"","V5","V6","V7","Num"
"",18.0557, 61.7686, -97.1127, 30
"",9.10211, -109.564, -38.5386, 30
"",100.572, -55.9552, -18.0693, 30
"",82.3837, -66.8534, -48.1229, 30
"",-58.8798, 51.3318, -86.4318, 30
"",-24.029, -102.953, -48.9444, 30
"",10.6579, -21.7746, -113.95, 30
"",-74.2619, -86.0792, 25.4519, 30
"",-68.1341, 26.5744, -90.6851, 30
"",54.1623, 103.001, -5.42537, 30
"",97.3907, -43.5936, -46.7642, 30
"",-61.3622, -99.0293, -0.375083, 30
"",-85.7186, 13.3685, -77.7551, 30
"",87.8948, 57.9197, -49.9206, 30
"",-11.9545, -115.787, 4.75926, 30
"",11.7285, -115.905, 0.824852, 30
"",-39.2187, 105.066, -31.5486, 30
"",110.591, -15.2124, -33.325, 30
"",-31.4418, -44.9174, -102.792, 30
"",-3.48052, 23.2665, -114.1, 30
"",109.19, 19.8498, 35.4365, 30
"",-100.443, -46.6955, -36.0973, 30
"",4.29903, 96.4899, -65.1419, 30
"",-92.5118, -11.7961, -69.8189, 30
"",-61.6604, -87.5416, 45.8989, 30
"",-53.1482, -60.307, -84.3243, 30
"",113.287, -23.303, -13.9706, 30
"",39.5161, -95.0577, 54.5413, 30
"",-32.7339, 97.1782, 55.2913, 30
"",45.6879, 91.2088, 56.2656, 30
