"","V5","V6","V7","Num"
"",-105.702, 48.9391, 2.07126, 35
"",-17.9502, -54.853, -101.199, 35
"",65.6988, -44.3458, -85.3778, 35
"",-14.1048, 114.161, -18.4545, 35
"",35.4903, 3.32773, -110.913, 35
"",-96.5734, 14.4791, -63.5309, 35
"",-96.2361, -65.6467, 1.17055, 35
"",-49.8466, 103.731, -18.0938, 35
"",97.4731, 57.6979, -27.2433, 35
"",-3.44935, 3.33926, -116.401, 35
"",8.0543, -14.5865, -115.302, 35
"",85.2413, 53.0093, -59.1285, 35
"",101.523, 6.58017, -56.7636, 35
"",31.279, 103.687, -42.9276, 35
"",106.662, -12.1619, -45.2502, 35
"",-101.739, -17.1649, -54.1, 35
"",65.2808, 90.9676, -32.1802, 35
"",-73.8771, 81.8643, -37.5854, 35
"",59.5053, 94.6085, 32.8724, 35
"",-35.4322, -110.876, 4.82095, 35
"",39.1521, 38.6499, -102.692, 35
"",82.7982, -70.4584, 41.8608, 35
"",31.4716, 111.516, -12.0829, 35
"",0.591822, 35.7681, -110.872, 35
"",21.121, 30.7053, -110.378, 35
"",60.1915, 99.1833, -10.5786, 35
"",72.9089, 9.00617, -90.4181, 35
"",8.8369, -77.5711, -86.469, 35
"",2.36656, -101.591, -56.9728, 35
"",110.32, 27.3425, 25.5743, 35
"",-68.0562, -94.3299, -6.51744, 35
"",13.5435, -54.6692, -101.981, 35
"",97.6063, 39.7549, 49.6469, 35
"",-9.66899, 110.157, 36.6641, 35
"",-76.2613, 88.0645, 1.05387, 35
