"","V5","V6","V7","Num"
"",-39.5196, -8.75012, -109.242, 46
"",34.1222, 99.7114, -49.6544, 46
"",-80.8869, -4.41363, -83.7262, 46
"",57.8958, 79.6909, -62.2068, 46
"",25.5775, 1.70354, -113.645, 46
"",115.204, -15.8649, -6.97277, 46
"",-59.9654, 99.3915, -9.88517, 46
"",-64.312, 28.3082, -92.924, 46
"",-110.677, -18.679, 31.2064, 46
"",-106.166, 46.3781, -12.2481, 46
"",-24.5242, -32.8532, -109.048, 46
"",-18.1635, 3.23566, -115.03, 46
"",18.5238, 113.989, 15.3532, 46
"",17.3986, 104.541, 48.381, 46
"",86.112, 28.3848, -73.1525, 46
"",-3.79002, -116.192, 7.56618, 46
"",-115.268, 16.5991, -3.16779, 46
"",-35.2562, 97.5645, -53.0134, 46
"",-52.8186, -87.3976, -56.0724, 46
"",-87.9566, 76.0043, 7.69564, 46
"",6.07918, 24.9339, -113.638, 46
"",-103.697, 26.986, 45.727, 46
"",103.756, 52.892, -3.04889, 46
"",88.2456, -59.2203, -47.7275, 46
"",90.7657, -50.483, 52.776, 46
"",-109.179, 31.851, 25.2509, 46
"",27.5428, -31.1727, -108.821, 46
"",-20.939, -103.175, -49.8864, 46
"",-29.541, -112.691, 0.61993, 46
"",9.49674, -107.764, -43.2313, 46
"",83.4299, -78.7129, -20.3958, 46
"",63.7522, -90.4875, -36.3309, 46
"",-34.3841, -88.978, -66.8797, 46
"",36.8403, 109.635, -13.9743, 46
"",-72.5143, -80.4887, 42.8427, 46
"",106.813, -16.9406, -43.316, 46
"",-52.696, -60.7671, -84.2778, 46
"",96.2735, -65.4727, 4.12291, 46
"",-101.02, -44.619, 37.0995, 46
"",-53.1375, 103.193, 9.99457, 46
"",-35.9939, -99.9935, 47.7282, 46
"",50.4517, -103.78, 16.0164, 46
"",4.71891, 81.4477, -83.164, 46
"",114.124, 16.7513, -16.351, 46
"",-81.2008, -64.3037, 53.3266, 46
"",59.9654, -51.2166, -85.7512, 46
