"","V5","V6","V7","Num"
"",68.2883, -76.0982, 55.8392, 44
"",78.9922, -84.5214, 13.7339, 44
"",-112.015, 8.76621, -30.7907, 44
"",9.99795, 23.848, -113.594, 44
"",3.67014, -101.591, -56.9042, 44
"",-58.5581, 14.2632, -99.6983, 44
"",38.1755, 61.6236, -91.1999, 44
"",61.3891, -96.1221, -23.7521, 44
"",-9.06272, -111.558, -32.3268, 44
"",84.3397, 35.5973, -72.0548, 44
"",87.8857, -52.1482, -55.9367, 44
"",55.5065, -14.0652, -101.457, 44
"",-42.2943, -81.4898, -71.7137, 44
"",-69.8303, -80.9895, 46.2242, 44
"",-32.9071, -16.8777, -110.474, 44
"",83.4198, 76.4902, 27.6159, 44
"",97.4403, -50.525, 39.0495, 44
"",-65.6046, -44.624, -85.3052, 44
"",113.455, 26.0646, -4.56304, 44
"",94.8492, 54.174, -40.5099, 44
"",-27.1277, -104.594, 43.5488, 44
"",-8.26955, 9.789, -115.793, 44
"",-88.1442, -15.0256, -74.6799, 44
"",85.3793, 52.5372, -59.3504, 44
"",-66.0427, 95.6795, -7.48635, 44
"",-37.5966, 106.196, -29.6849, 44
"",-88.361, 67.6678, -34.4331, 44
"",114.076, 10.1083, 21.3695, 44
"",-47.3673, 73.8526, -76.6445, 44
"",91.4742, -23.2118, -68.3076, 44
"",-46.7555, -51.5452, -93.4306, 44
"",-97.1898, -58.7598, -25.9556, 44
"",39.9467, -104.558, 32.3117, 44
"",-100.881, 53.4553, -23.1892, 44
"",99.3529, 57.8601, -18.8003, 44
"",-74.1851, 83.3957, -33.3762, 44
"",66.7269, -59.4912, -74.7032, 44
"",-40.116, 105.348, 29.4063, 44
"",25.0865, 87.9945, -72.1102, 44
"",-63.1824, -97.7015, -5.88655, 44
"",39.2506, 109.576, -4.9719, 44
"",5.77436, -101.905, 56.1624, 44
"",103.353, -53.7429, 1.44203, 44
"",-104.063, 8.67226, 51.6511, 44
