"","V5","V6","V7","Num"
"",-107.864, -23.6849, -37.1038, 48
"",-19.7791, -35.4364, -109.203, 48
"",115.136, -5.82715, 16.7945, 48
"",95.7609, -42.1705, -51.2226, 48
"",-104.658, 35.6752, -36.691, 48
"",106.299, 26.6968, -39.4982, 48
"",10.6339, 93.998, -67.9967, 48
"",-55.7904, -41.3275, -93.5506, 48
"",-86.2267, -75.5589, 20.6895, 48
"",89.9399, 72.9208, 12.8693, 48
"",47.0352, 89.4535, -57.9483, 48
"",105.041, -41.3816, -28.745, 48
"",-2.62574, -113.992, 23.8978, 48
"",80.2119, 63.3828, -55.8653, 48
"",-86.9705, 33.0964, -70.0928, 48
"",111.015, -33.1019, 12.3323, 48
"",28.2041, 103.734, 44.9001, 48
"",-72.7329, 70.7338, -57.2618, 48
"",-59.0971, 99.9844, -9.10423, 48
"",-61.4696, -88.4671, -44.3544, 48
"",9.84939, 31.4548, -111.74, 48
"",116.276, 7.00377, -1.75515, 48
"",-86.7757, 73.2331, 26.0603, 48
"",88.7765, 69.0591, -30.3615, 48
"",-72.5507, 83.3348, -36.932, 48
"",-20.0321, 94.0174, -65.8156, 48
"",-107.564, -38.5629, 22.6978, 48
"",-26.7038, 113.252, -5.75783, 48
"",-72.4056, 89.3946, 18.3927, 48
"",-44.9662, 97.4123, 45.3998, 48
"",-3.07661, -116.222, -7.4339, 48
"",96.6566, 53.9454, 36.3268, 48
"",-111.636, 24.3603, 22.7231, 48
"",-98.3387, -26.5235, -56.5532, 48
"",83.2736, 67.8533, 45.0964, 48
"",84.8665, -29.5123, -74.1549, 48
"",104.724, 48.6053, -15.5778, 48
"",-3.76333, -111.405, -33.8686, 48
"",-103.021, 53.888, -7.41424, 48
"",-51.824, 103.447, 13.611, 48
"",4.97995, 116.374, 2.13876, 48
"",-76.4203, -58.4713, -65.6758, 48
"",-105.095, 17.2584, -47.2168, 48
"",55.7893, 102.211, 3.56222, 48
"",10.1956, 73.1408, -90.1039, 48
"",112.919, 13.3922, 25.3401, 48
"",12.4509, -12.3318, -115.174, 48
"",-111.095, -10.456, 33.4797, 48
