"","V5","V6","V7","Num"
"",78.0071, -48.5933, -71.5949, 30
"",-37.3157, 110.123, -7.26534, 30
"",-15.7656, 93.0779, -68.2656, 30
"",81.1841, 83.3533, -5.79868, 30
"",-64.7938, 44.3456, -86.0668, 30
"",31.6784, -111.311, 13.3638, 30
"",-85.7613, -32.4887, -71.8453, 30
"",-66.1646, -87.9071, 38.2994, 30
"",-37.7963, -92.5859, -59.7624, 30
"",-17.6009, -22.6706, -112.909, 30
"",37.0867, 107.025, 27.2474, 30
"",54.7274, 98.508, -29.5522, 30
"",2.61032, 19.7471, -114.785, 30
"",-81.0524, 40.9682, -72.9682, 30
"",-31.3819, 106.253, -36.0231, 30
"",-54.405, -99.7457, -25.7515, 30
"",-108.373, -29.3162, -31.1132, 30
"",-13.9111, 48.4637, -105.024, 30
"",80.7788, 79.4052, -27.2367, 30
"",-77.0587, -66.6228, 56.5297, 30
"",110.087, -28.0493, 25.8148, 30
"",-9.11121, 112.446, -29.0725, 30
"",51.5126, -30.2082, -100.031, 30
"",-69.7513, 12.5081, -92.4692, 30
"",-35.069, -103.755, -39.7159, 30
"",104.717, 31.7139, -40.0091, 30
"",93.5834, -44.6191, 53.1369, 30
"",-36.0224, -78.5905, -78.0908, 30
"",-91.5752, -55.4033, 46.0076, 30
"",2.65107, -102.112, 56.0214, 30
