"","V5","V6","V7","Num"
"",32.4067, -7.43358, -111.655, 16
"",7.78027, 102.786, 54.2844, 16
"",112.67, -7.52626, 28.6559, 16
"",23.4223, 84.9142, -76.2445, 16
"",7.25461, -53.4741, -103.248, 16
"",-108.257, 12.0748, -41.3143, 16
"",-82.0314, -49.5612, -66.2329, 16
"",-86.4405, -67.392, -39.4792, 16
"",-53.4195, -103.352, -6.07674, 16
"",-73.8587, 24.0605, -86.823, 16
"",-55.3001, -25.1526, -99.4057, 16
"",-26.1297, -87.5736, -72.252, 16
"",105.139, -28.6292, 41.2114, 16
"",-62.8094, -68.9498, -69.808, 16
"",-103.42, -53.329, -5.70564, 16
"",-68.6122, 79.0872, 51.0865, 16
