"","V5","V6","V7","Num"
"",-42.4317, -88.7, -62.4828, 16
"",99.0529, 49.7006, -35.9253, 16
"",19.3286, -9.40661, -114.5, 16
"",-1.83253, -77.7594, -86.7316, 16
"",31.6354, -103.467, -43.1975, 16
"",86.2009, 48.8339, -61.2937, 16
"",13.9571, -29.6825, -111.787, 16
"",-62.818, -98.0759, 2.69588, 16
"",-89.8261, 72.7366, -14.5916, 16
"",-99.191, -27.4908, 54.5679, 16
"",-69.7111, -43.3027, -82.6891, 16
"",-112.754, 0.0741157, 29.3067, 16
"",7.8392, 112.637, 28.7016, 16
"",8.80181, -114.74, 18.1505, 16
"",49.4765, 100.2, -32.9291, 16
"",102.656, -23.4421, -49.8443, 16
