"","V5","V6","V7","Num"
"",-105.543, -49.0965, -4.73976, 27
"",-6.03246, -114.788, 18.9616, 27
"",98.0279, 55.3332, -30.017, 27
"",0.0423655, 53.4283, -103.526, 27
"",111.421, -24.2749, 23.8382, 27
"",71.2893, -86.5298, -31.6652, 27
"",104.618, -36.7673, -35.7126, 27
"",88.8311, 19.4338, -72.8259, 27
"",105.188, 48.5797, 12.1538, 27
"",10.8264, -115.638, -9.10951, 27
"",36.5626, -107.999, -23.9097, 27
"",51.3523, 5.42726, -104.431, 27
"",-8.73834, -90.0451, -73.4014, 27
"",-86.7502, 15.7655, -76.1452, 27
"",-49.0251, -105.057, 11.4777, 27
"",-12.3855, 115.137, 12.7431, 27
"",-114.308, -21.6371, 6.14601, 27
"",-57.4383, -13.8787, -100.402, 27
"",-88.557, -25.0717, -71.4235, 27
"",8.28429, 116.197, 1.36327, 27
"",-31.5174, -99.4547, -51.8428, 27
"",78.7648, -77.8887, 36.0792, 27
"",-86.2762, -50.0202, -60.2216, 27
"",-65.1458, 94.7782, -18.5844, 27
"",51.4154, -94.6571, 44.3703, 27
"",96.0295, 42.176, 50.7126, 27
"",-99.8956, 47.4833, -36.585, 27
