"","V5","V6","V7","Num"
"",64.0664, -97.2647, -2.70528, 25
"",80.4117, 82.5335, 17.159, 25
"",84.5908, 5.5181, -79.9136, 25
"",-107.39, -34.6632, -28.9505, 25
"",-96.0628, 47.6671, -45.5196, 25
"",-107.935, -21.519, 38.1984, 25
"",-12.0924, 32.3859, -111.253, 25
"",97.7995, 60.096, -19.8995, 25
"",-52.0766, 103.309, -13.6917, 25
"",90.0066, 42.8412, -60.2967, 25
"",-79.1228, 75.2385, -40.6326, 25
"",114.478, -6.72541, -20.5356, 25
"",-20.4469, 114.683, -1.41731, 25
"",13.9752, -3.04205, -115.619, 25
"",33.6061, -106.592, -32.8797, 25
"",66.4529, -81.6027, -49.9726, 25
"",16.665, 90.8155, -71.0427, 25
"",27.312, -19.2347, -111.608, 25
"",-85.8437, -77.1985, -15.6045, 25
"",104.636, -48.8461, -15.4167, 25
"",111.765, 7.26712, 32.0633, 25
"",53.3541, -52.0018, -89.5622, 25
"",-20.1037, 107.504, -40.1377, 25
"",62.1568, 88.6783, -42.9528, 25
"",100.411, -32.2185, -49.517, 25
