"","V5","V6","V7","Num"
"",-55.1222, -102.482, -5.59504, 47
"",-2.25105, 20.9832, -114.573, 47
"",43.782, -41.6419, -99.6059, 47
"",16.3169, 7.37086, -115.116, 47
"",43.4523, -78.3989, -74.4161, 47
"",66.9736, -73.1238, -61.1531, 47
"",-10.7288, 60.2186, -99.1507, 47
"",-77.5621, -82.6331, 26.984, 47
"",13.1415, -115.679, 4.22063, 47
"",93.5126, 47.166, -51.0198, 47
"",84.8875, -60.5669, -51.9424, 47
"",-31.4147, 60.4338, -94.5152, 47
"",72.7743, 24.2397, -87.6846, 47
"",89.5907, 64.6841, -36.9015, 47
"",10.3087, -18.2799, -114.594, 47
"",34.2405, -95.9741, -56.4696, 47
"",114.186, -22.4913, 5.28721, 47
"",-43.2544, 107.072, 15.393, 47
"",57.0395, -89.1847, -48.6297, 47
"",-80.9444, 82.4682, -14.8073, 47
"",-106.835, -44.6867, -12.7139, 47
"",-110.925, 29.3051, 20.2273, 47
"",-98.7338, 51.3571, 34.4431, 47
"",111.702, -19.8277, 26.4905, 47
"",-115.439, -1.20336, -15.6381, 47
"",2.34172, 115.74, -13.0778, 47
"",23.534, -79.8136, -81.5364, 47
"",40.4756, -108.058, -16.0418, 47
"",43.0726, 108.114, 5.31667, 47
"",-64.0018, 26.1863, -93.7566, 47
"",-111.569, -23.8315, 23.5934, 47
"",-23.0621, 44.1763, -105.304, 47
"",-58.8474, -36.6589, -93.6235, 47
"",-47.7117, -10.8765, -105.724, 47
"",31.9891, 108.24, 28.8618, 47
"",80.5528, -17.3891, -82.3475, 47
"",101.917, -6.58023, 56.0524, 47
"",-57.0589, 7.57004, -101.288, 47
"",69.5229, 85.1344, 38.6128, 47
"",27.7551, 98.5761, -55.5397, 47
"",-40.8825, 101.466, -40.0691, 47
"",-41.6206, -72.0807, -81.5128, 47
"",-99.9217, -25.5441, 54.1795, 47
"",-91.8066, 47.9621, -53.3239, 47
"",99.2416, -21.6478, -57.0501, 47
"",-82.3923, -30.2116, -76.6226, 47
"",95.8813, -60.7188, -26.3107, 47
