"","V5","V6","V7","Num"
"",62.4205, 89.8202, -40.103, 37
"",54.8071, 45.9736, -91.9503, 37
"",-8.83105, 74.3477, -89.2563, 37
"",33.9539, -110.474, -14.6552, 37
"",-14.7367, 38.4332, -108.986, 37
"",81.951, -46.9509, -68.2047, 37
"",-44.1647, 90.8315, -58.0635, 37
"",41.7924, 25.9987, -105.592, 37
"",7.6794, -22.197, -114.108, 37
"",32.8491, 90.8239, -65.1476, 37
"",95.3132, -62.7591, 23.4295, 37
"",-107.781, 38.3916, -21.9443, 37
"",-68.7744, 55.1551, -76.1593, 37
"",100.271, -42.4418, -41.433, 37
"",92.4784, 59.3398, 38.7142, 37
"",50.7299, -85.9415, -60.1064, 37
"",18.3618, 114.402, 12.138, 37
"",-90.9118, 57.7289, 44.4371, 37
"",-79.509, -77.341, 35.6221, 37
"",115.341, 15.7912, 4.39558, 37
"",99.7042, 57.4344, -18.2376, 37
"",28.5233, -18.2322, -111.473, 37
"",66.3053, 76.9697, -57.0222, 37
"",-47.505, -104.293, -20.9413, 37
"",-55.9877, -90.3145, -47.7589, 37
"",-99.1014, -16.6555, -58.9386, 37
"",79.8401, -71.5123, 45.6486, 37
"",12.0863, 11.3192, -115.317, 37
"",-18.5371, 114.502, 10.8571, 37
"",-20.9156, -111.858, -24.9519, 37
"",109.856, -38.5957, 3.7851, 37
"",-98.2369, 62.1812, -7.43338, 37
"",24.325, 108.396, 35.0833, 37
"",48.0327, 95.6984, 45.9012, 37
"",92.9657, 44.7584, 54.0955, 37
"",-102.595, 23.4866, 49.9488, 37
"",-88.2656, 37.127, -66.3552, 37
