"","V5","V6","V7","Num"
"",-26.4426, -13.9871, -112.594, 34
"",63.3833, 35.6601, -91.0119, 34
"",29.7679, 111.707, -14.4074, 34
"",-26.7659, 71.9692, -87.6143, 34
"",9.67275, 64.7674, -96.3529, 34
"",23.0031, 3.23969, -114.16, 34
"",-90.9117, 21.8248, -69.5054, 34
"",-0.46727, 0.872997, -116.496, 34
"",42.1541, -3.75917, -108.541, 34
"",-70.7876, -85.8505, -34.5115, 34
"",-107.347, -44.2672, -9.44532, 34
"",-2.08413, 114.364, -22.1065, 34
"",-53.975, -103.191, -3.24431, 34
"",8.23808, -81.6683, -82.6721, 34
"",-95.8922, 0.243029, -66.158, 34
"",-88.6564, -46.0219, -59.9523, 34
"",-113.589, 2.72402, 25.7385, 34
"",-95.2399, 56.7468, 35.7967, 34
"",83.9818, 77.1135, 23.9337, 34
"",-30.5225, 103.881, 43.0036, 34
"",-103.939, -29.9652, -43.2552, 34
"",77.0024, 47.4159, -73.448, 34
"",-98.5104, -49.8983, -37.1229, 34
"",0.124795, 39.0079, -109.775, 34
"",-48.4158, -97.6566, -41.126, 34
"",-63.5177, -95.9498, 18.2039, 34
"",-30.6219, -56.5449, -97.1453, 34
"",-80.65, 73.4127, 40.9683, 34
"",-45.166, 11.188, -106.804, 34
"",-93.2195, 45.8401, -52.7358, 34
"",82.0714, -79.0891, 24.1134, 34
"",48.1691, -86.0991, -61.9592, 34
"",-56.32, -88.0308, 51.4868, 34
"",-100.401, 16.0795, 56.8619, 34
