"","V5","V6","V7","Num"
"",107.383, -44.843, 5.50504, 16
"",74.3339, 87.5786, -19.4091, 16
"",-62.4766, 98.2199, 4.6664, 16
"",20.8483, 18.6906, -113.085, 16
"",57.2708, 14.6082, -100.394, 16
"",42.8787, 107.783, 10.7907, 16
"",-33.4974, -78.3717, -79.4232, 16
"",-79.5108, 8.60629, -84.7125, 16
"",104.644, 47.5763, 18.9324, 16
"",85.4478, -62.5841, -48.5196, 16
"",-8.32048, 84.778, -79.4714, 16
"",21.0584, -34.7109, -109.197, 16
"",-85.3271, -75.666, 23.7947, 16
"",-32.0353, -111.005, -14.9639, 16
"",-62.94, 68.4113, -70.219, 16
"",-111.528, 21.125, -26.2218, 16
