"","V5","V6","V7","Num"
"",31.0433, 111.14, -16.012, 14
"",-28.3329, 39.6619, -105.813, 14
"",12.2446, 45.8124, -106.412, 14
"",-47.1315, -89.9609, 57.0781, 14
"",-104.071, -52.2804, 2.8724, 14
"",-41.4466, -82.9961, -70.4704, 14
"",-28.1193, -113.056, -0.0618822, 14
"",-110.758, 32.1111, 16.5484, 14
"",102.222, 35.0681, -43.5105, 14
"",-94.4344, 58.6636, -34.8278, 14
"",41.6776, 26.4278, -105.531, 14
"",-102.283, -52.701, -18.2479, 14
"",56.1275, 89.6927, 48.7563, 14
"",20.8249, 103.44, 49.383, 14
