"","V5","V6","V7","Num"
"",92.7055, 70.1183, -7.83356, 14
"",113.404, -14.7023, -22.2644, 14
"",-16.1218, -109.209, 37.2247, 14
"",-102.822, -24.3744, -49.0489, 14
"",109.643, 36.5795, -14.5781, 14
"",-40.2303, -26.6453, -106.037, 14
"",104.377, 51.7412, -0.727859, 14
"",48.1929, 105.785, -7.70138, 14
"",-11.3322, -104.978, -49.2292, 14
"",-47.1609, -6.32802, -106.339, 14
"",7.68419, 93.661, -68.8536, 14
"",-51.7083, -103.694, 12.0814, 14
"",-81.9524, -73.6428, 37.8523, 14
"",-114.296, 22.2883, 3.44377, 14
