"","V5","V6","V7","Num"
"",-66.0134, -60.6483, -74.4061, 14
"",-29.3291, -112.357, 9.37774, 14
"",-21.4138, 114.41, 4.89424, 14
"",11.2853, -16.9016, -114.714, 14
"",-61.9226, -96.1592, 22.1641, 14
"",113.889, 24.3605, 2.85832, 14
"",-101.27, 31.1602, 48.433, 14
"",-105.355, 40.7497, 28.4975, 14
"",70.3498, 27.2579, -88.7703, 14
"",-88.7903, 71.5431, 23.8771, 14
"",53.8164, -102.229, 15.0085, 14
"",-88.698, -3.37778, -75.4554, 14
"",9.25311, -108.356, -41.7816, 14
"",-57.8746, 83.3535, 57.2275, 14
