"","V5","V6","V7","Num"
"",79.6468, -7.65942, -84.6757, 14
"",-10.6361, -93.9531, -68.0583, 14
"",-23.4816, 87.431, -73.3258, 14
"",-37.3769, 19.0733, -108.68, 14
"",-62.5229, -94.9557, 25.4275, 14
"",-36.0964, -109.933, 13.566, 14
"",19.3153, 3.91877, -114.821, 14
"",-63.6188, -97.496, 4.40884, 14
"",-109.114, -25.2364, 32.0845, 14
"",2.24603, 114.698, -20.2892, 14
"",-106.668, 22.819, -40.9092, 14
"",-18.317, -113.111, -21.0389, 14
"",58.4855, -23.1013, -98.0716, 14
"",-105.828, -1.17054, -48.6971, 14
